# METADATA:
# 000M7: Ploeren
# 07110: Brest-Guipavas
# 07130: Rennes-St Jacques
# STATIC0021: Hillion
# STATIC0308: Quimper
# Source: www.infoclimat.fr/MeteoFrance
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;ensoleillement;temperature_sol;temps_omm;source;radiations;neige_au_sol;nebulosite;raw_msg;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;complements
string;YYYY-MM-DD hh:mm:ss;°C;hPa;hPa;%;°C;m;km/h;km/h;km/h;deg;°C;°C;mm;mm;mm;mm;mm;hours;°C;https://www.infoclimat.fr/stations-meteo/ww.php;StatIC={oy1110,liveobjects,wlkIPxml,wlkLive,csv,weatherlink,vws,vws2,mnw,weewxPosteriori,wlk2webdlRR,wlkLivePostprocessed,wlk2webdl}|Synop={metno1,ogimet,bufr,inra,arpa-liguria,jma1,swiss-opendata,mcx,meteocentre,andorre,arpa-piemonte};W/m²;cm;octats;raw synop;mm;mm/h;mm/h;W/m²;UV Index;various
STATIC0021;2024-10-19 23:00:00;12.7;1016.7;-0.3;92;11.4;;11.4;;19.3;169;;;0;;;;3.6;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-19 23:10:00;12.7;1016.5;-0.5;92;11.4;;13.1;;19.3;163;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-19 23:20:00;12.6;1016.1;-0.9;92;11.3;;14.4;;19.3;152;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-19 23:30:00;12.4;1015.9;-1.1;93;11.3;;14.7;;19.3;143;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-19 23:40:00;12.4;1015.7;-1.3;93;11.3;;13.9;;19.3;142;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-19 23:50:00;12.7;1015.9;-1.1;93;11.6;;14.2;;22.5;148;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 00:00:00;12.8;1016;;93;11.7;;12;;17.7;154;;;0;;;;3.6;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 00:10:00;12.8;1015.9;;93;11.7;;12.3;;19.3;160;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 00:20:00;12.9;1015.9;;93;11.8;;12.1;;19.3;156;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 00:30:00;13;1015.6;;93;11.9;;13.3;;19.3;156;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 00:40:00;13.1;1015.6;;93;12;;12.8;;22.5;157;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 00:50:00;13.3;1015.4;;93;12.3;;14.8;;25.7;159;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 01:00:00;13.5;1015.2;;93;12.4;;17.6;;29;158;;;0;;;;3;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 01:10:00;13.6;1015.2;;93;12.5;;18.3;;29;148;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 01:20:00;13.8;1015.3;;93;12.7;;17.7;;27.4;156;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 01:30:00;13.8;1015.1;;93;12.6;;17.1;;29;156;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 01:40:00;13.8;1014.9;;93;12.7;;17.1;;29;153;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 01:50:00;13.8;1014.6;;93;12.7;;18.2;;27.4;151;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 02:00:00;13.9;1014.4;;93;12.8;;19.4;;29;150;;;0;;;;2.8;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 02:10:00;13.9;1014.4;;93;12.8;;19.5;;27.4;155;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.4
STATIC0021;2024-10-20 02:20:00;13.9;1014;;93;12.9;;20.5;;30.6;155;;;;;;;;;;;wlkLive;;;;;;0.2;;0;0;0@@@@443.6
STATIC0021;2024-10-20 02:30:00;14;1013.7;;93;12.9;;19.6;;32.2;157;;;;;;;;;;;wlkLive;;;;;;0.2;;0;0;0@@@@443.6
STATIC0021;2024-10-20 02:40:00;14.1;1013.7;;94;13.1;;22.2;;35.4;157;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 02:50:00;14.2;1013.5;;93;13.1;;19.8;;32.2;162;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 03:00:00;14.4;1013.4;-2.6;93;13.3;;22.5;;35.4;166;;;0.2;0.2;0.2;0.2;1.2;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 03:10:00;14.6;1013.2;-2.8;92;13.3;;22.6;;35.4;161;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 03:20:00;14.7;1013.3;-2.7;92;13.4;;22.6;;40.2;164;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 03:30:00;14.7;1012.9;-3.1;92;13.4;;22.5;;41.8;162;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 03:40:00;14.7;1012.7;-3.3;92;13.4;;22.2;;33.8;157;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 03:50:00;14.9;1012.5;-3.5;92;13.6;;22.7;;33.8;163;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 04:00:00;14.9;1012.6;-2.6;92;13.6;;24;;35.4;157;;;0;0.2;0.2;0.2;0.4;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 04:10:00;15.2;1012.5;-2.7;91;13.7;;24.6;;38.6;167;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 04:20:00;15.3;1012.6;-2.6;91;13.8;;25.1;;40.2;171;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 04:30:00;15.5;1012.6;-2.6;90;13.9;;26;;41.8;175;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 04:40:00;15.6;1012.6;-2.6;89;13.8;;28.8;;53.1;179;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 04:50:00;15.5;1011.9;-3.3;90;13.8;;26.4;;45.1;173;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 05:00:00;15.4;1011.7;-2.7;90;13.9;;28.8;;48.3;171;;;0;0.2;0.2;0.2;0.2;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 05:10:00;15.4;1011.4;-3;90;13.8;;27.6;;46.7;167;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 05:20:00;15.6;1011.4;-3;90;14;;26.8;;43.5;164;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 05:30:00;15.6;1011.4;-3;90;14.1;;25.9;;43.5;171;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 05:40:00;15.8;1011.4;-3;90;14.2;;25.1;;40.2;170;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 05:50:00;15.8;1011.3;-3.1;91;14.3;;22.2;;38.6;166;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 06:00:00;16;1011.3;-2.1;91;14.5;;23.9;;45.1;168;11.9;16;0;;0.2;0.2;0.2;;;;wlkLivePostprocessed;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 06:10:00;16;1011.1;-2.3;91;14.6;;24.1;;37;165;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 06:20:00;15.9;1011;-2.4;92;14.7;;23.6;;41.8;167;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 06:30:00;16.1;1011;-2.4;92;14.8;;29;;51.5;170;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 06:40:00;16.2;1011.2;-2.2;93;15;;24.7;;43.5;171;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 06:50:00;16.3;1011.3;-2.1;93;15.2;;26.6;;53.1;176;;;;;;;;;;;wlkLive;;;;;;0;;0;0;0@@@@443.6
STATIC0021;2024-10-20 07:00:00;16.6;1011.1;-1.5;93;15.4;;28.2;;48.3;179;;;0;;0.2;0.2;0.2;;;;wlkLive;;;;;;0;;11;0;0@@@@443.6
STATIC0021;2024-10-20 07:10:00;16.8;1011.4;-1.2;93;15.7;;26.8;;40.2;177;;;;;;;;;;;wlkLive;;;;;;0;;12;0;0@@@@443.6
STATIC0021;2024-10-20 07:20:00;17;1011.4;-1.2;93;15.9;;25.2;;40.2;177;;;;;;;;;;;wlkLive;;;;;;0;;25;0;0@@@@443.6
STATIC0021;2024-10-20 07:30:00;17.1;1011.5;-1.1;94;16.1;;24.7;;45.1;184;;;;;;;;;;;wlkLive;;;;;;0;;21;0;0@@@@443.6
STATIC0021;2024-10-20 07:40:00;17.3;1011.5;-1.1;93;16.2;;24.6;;38.6;182;;;;;;;;;;;wlkLive;;;;;;0;;26;0;0@@@@443.6
STATIC0021;2024-10-20 07:50:00;17.6;1011.6;-1;93;16.4;;26.3;;38.6;182;;;;;;;;;;;wlkLive;;;;;;0;;33;0;0@@@@443.6
STATIC0021;2024-10-20 08:00:00;17.7;1011.7;;93;16.6;;25.6;;38.6;186;;;0;;0.2;0.2;0.2;;;;wlkLive;;;;;;0;;54;0;0@@@@443.6
STATIC0021;2024-10-20 08:10:00;17.8;1011.7;;93;16.6;;25.2;;37;183;;;;;;;;;;;wlkLive;;;;;;0;;42;0;0@@@@443.6
STATIC0021;2024-10-20 08:20:00;17.9;1011.6;-0.1;93;16.7;;24.3;;37;183;;;;;;;;;;;wlkLive;;;;;;0;;49;0;0@@@@443.6
STATIC0021;2024-10-20 08:30:00;17.9;1011.6;-0.1;92;16.6;;23.6;;46.7;190;;;;;;;;;;;wlkLive;;;;;;0;;49;0;0@@@@443.6
STATIC0021;2024-10-20 08:40:00;18.1;1011.6;-0.1;92;16.8;;22.1;;38.6;193;;;;;;;;;;;wlkLive;;;;;;0;;77;0;0@@@@443.6
STATIC0021;2024-10-20 08:50:00;18.2;1011.8;0.1;92;16.8;;19.7;;40.2;199;;;;;;;;;;;wlkLive;;;;;;0;;244;1;1@@@@443.6
STATIC0021;2024-10-20 09:00:00;18.6;1011.7;0.4;90;16.9;;19.5;;41.8;201;;;0;;;0.2;0.2;;;;wlkLive;;;;;;0;;179;1;1@@@@443.6
STATIC0021;2024-10-20 09:10:00;18.7;1011.9;0.6;90;17;;20.6;;38.6;197;;;;;;;;;;;wlkLive;;;;;;0;;216;1;1@@@@443.6
STATIC0021;2024-10-20 09:20:00;18.6;1011.9;0.6;90;16.9;;22.1;;40.2;197;;;;;;;;;;;wlkLive;;;;;;0;;195;1.1;1.1@@@@443.6
STATIC0021;2024-10-20 09:30:00;18.4;1012;0.7;91;17;;24.5;;45.1;193;;;;;;;;;;;wlkLive;;;;;;0;;155;1;1@@@@443.6
STATIC0021;2024-10-20 09:40:00;18.3;1012;0.7;92;16.9;;25.2;;43.5;193;;;;;;;;;;;wlkLive;;;;;;0;;200;1.2;1.2@@@@443.6
STATIC0021;2024-10-20 09:50:00;18.4;1012;0.7;92;17.1;;24.6;;43.5;192;;;;;;;;;;;wlkLive;;;;;;0;;302;1.6;1.6@@@@443.6
STATIC0021;2024-10-20 10:00:00;18.5;1012;0.9;92;17.2;;22.7;;33.8;192;;;0;;;0.2;0.2;;;;wlkLive;;;;;;0;;202;1.2;1.2@@@@443.6
STATIC0021;2024-10-20 10:10:00;18.5;1012.4;1.3;92;17.1;;21.8;;35.4;195;;;;;;;;;;;wlkLive;;;;;;0;;151;1;1@@@@443.6
STATIC0021;2024-10-20 10:20:00;18.4;1012.6;1.5;92;17.2;;17.5;;43.5;204;;;;;;;;;;;wlkLive;;;;;;0;;135;0.9;0.9@@@@443.6
STATIC0021;2024-10-20 10:30:00;18.4;1012.5;1.4;92;17.2;;17.5;;37;201;;;;;;;;;;;wlkLive;;;;;;0;;176;1.1;1.1@@@@443.6
STATIC0021;2024-10-20 10:40:00;18.4;1012.6;1.5;93;17.3;;20.2;;33.8;197;;;;;;;;;;;wlkLive;;;;;;0;;199;1.3;1.3@@@@443.6
STATIC0021;2024-10-20 10:50:00;18.4;1012.7;1.6;93;17.2;;20.9;;35.4;194;;;;;;;;;;;wlkLive;;;;;;0;;146;1;1@@@@443.6
STATIC0021;2024-10-20 11:00:00;18.5;1012.8;1.1;94;17.4;;19.1;;40.2;196;;;0;;;0.2;0.2;;;;wlkLive;;;;;;0;;257;1.6;1.6@@@@443.6
STATIC0021;2024-10-20 11:10:00;18.6;1012.7;1;94;17.5;;19.3;;30.6;193;;;;;;;;;;;wlkLive;;;;;;0;;246;1.6;1.6@@@@443.6
STATIC0021;2024-10-20 11:20:00;18.6;1012.7;1;94;17.6;;19.9;;37;191;;;;;;;;;;;wlkLive;;;;;;0;;167;1.4;1.4@@@@443.6
STATIC0021;2024-10-20 11:30:00;18.5;1012.8;1.1;94;17.4;;21;;40.2;195;;;;;;;;;;;wlkLive;;;;;;0.2;;111;0.9;0.9@@@@443.8
